trade_id,symbol,entry_time,entry_price,exit_time,exit_price,pnl,exit_reason,strategy_id,ai_confidence_score
N/A,RELIANCE,2025-09-01 14:56:53.981059,1000.0,2025-09-01 14:56:53.989308,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 14:56:53.981059,1000.0,2025-09-01 14:56:53.991795,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 14:56:53.981059,1000.0,2025-09-01 14:56:53.993925,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 14:56:53.981059,1000.0,2025-09-01 14:56:53.994966,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 14:56:53.981059,1000.0,2025-09-01 14:56:53.995973,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 14:56:54.199275,500.0,2025-09-01 14:56:54.200273,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 14:56:54.200273,500.0,2025-09-01 14:56:54.200273,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 14:56:56.390475,500.0,2025-09-01 14:56:56.391844,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 14:56:56.411415,100.0,2025-09-01 14:56:56.412447,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 14:56:56.509532,100.0,2025-09-01 14:56:56.510530,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 14:56:56.632365,100.0,2025-09-01 14:56:56.636354,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 14:56:56.641340,100.0,2025-09-01 14:56:56.642338,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 14:56:56.661506,100.0,2025-09-01 14:56:56.662503,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 14:56:56.690429,100.0,2025-09-01 14:56:56.690429,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 14:58:29.662259,1000.0,2025-09-01 14:58:29.665415,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 14:58:29.662259,1000.0,2025-09-01 14:58:29.669415,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 14:58:29.662259,1000.0,2025-09-01 14:58:29.670909,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 14:58:29.662259,1000.0,2025-09-01 14:58:29.673236,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 14:58:29.662259,1000.0,2025-09-01 14:58:29.674241,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 14:58:29.662259,1000.0,2025-09-01 14:58:29.675251,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 14:58:29.872279,500.0,2025-09-01 14:58:29.873348,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 14:58:29.874639,500.0,2025-09-01 14:58:29.874639,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 14:58:31.507711,500.0,2025-09-01 14:58:31.508741,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 14:58:31.523292,100.0,2025-09-01 14:58:31.524817,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 14:58:31.594181,100.0,2025-09-01 14:58:31.595212,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 14:58:31.652394,100.0,2025-09-01 14:58:31.653424,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 14:58:31.656765,100.0,2025-09-01 14:58:31.657795,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 14:58:31.672881,100.0,2025-09-01 14:58:31.672881,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 14:58:31.690834,100.0,2025-09-01 14:58:31.690834,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 14:59:55.695808,1000.0,2025-09-01 14:59:55.698049,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 14:59:55.695808,1000.0,2025-09-01 14:59:55.699056,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 14:59:55.695808,1000.0,2025-09-01 14:59:55.700091,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 14:59:55.695808,1000.0,2025-09-01 14:59:55.701097,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 14:59:55.695808,1000.0,2025-09-01 14:59:55.702132,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 14:59:55.695808,1000.0,2025-09-01 14:59:55.702132,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 14:59:55.917675,500.0,2025-09-01 14:59:55.917675,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 14:59:55.918708,500.0,2025-09-01 14:59:55.918708,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 14:59:57.610350,500.0,2025-09-01 14:59:57.611347,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 14:59:57.631092,100.0,2025-09-01 14:59:57.632089,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 14:59:57.772979,100.0,2025-09-01 14:59:57.772979,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 14:59:57.891852,100.0,2025-09-01 14:59:57.892991,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 14:59:57.897977,100.0,2025-09-01 14:59:57.898975,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 14:59:57.919919,100.0,2025-09-01 14:59:57.922912,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 14:59:57.950255,100.0,2025-09-01 14:59:57.951253,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:01:23.078600,1000.0,2025-09-01 15:01:23.079597,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:01:23.078600,1000.0,2025-09-01 15:01:23.081592,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:01:23.078600,1000.0,2025-09-01 15:01:23.082589,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:01:23.078600,1000.0,2025-09-01 15:01:23.082589,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:01:23.078600,1000.0,2025-09-01 15:01:23.083586,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:01:23.078600,1000.0,2025-09-01 15:01:23.084584,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:01:23.217908,500.0,2025-09-01 15:01:23.218905,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:01:23.218905,500.0,2025-09-01 15:01:23.218905,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:01:25.265761,500.0,2025-09-01 15:01:25.267756,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:01:25.290255,100.0,2025-09-01 15:01:25.290255,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:01:25.360346,100.0,2025-09-01 15:01:25.361344,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:01:25.416781,100.0,2025-09-01 15:01:25.417812,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:01:25.421049,100.0,2025-09-01 15:01:25.422081,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:01:25.436100,100.0,2025-09-01 15:01:25.436100,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:01:25.455404,100.0,2025-09-01 15:01:25.456401,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:02:44.537322,1000.0,2025-09-01 15:02:44.539390,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:02:44.537322,1000.0,2025-09-01 15:02:44.540393,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:02:44.537322,1000.0,2025-09-01 15:02:44.541564,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:02:44.537322,1000.0,2025-09-01 15:02:44.542597,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:02:44.537322,1000.0,2025-09-01 15:02:44.543599,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:02:44.537322,1000.0,2025-09-01 15:02:44.544609,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:02:44.682583,500.0,2025-09-01 15:02:44.683613,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:02:44.684643,500.0,2025-09-01 15:02:44.684643,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:02:46.298695,500.0,2025-09-01 15:02:46.299691,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:02:46.316143,100.0,2025-09-01 15:02:46.317173,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:02:46.387706,100.0,2025-09-01 15:02:46.388721,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:02:46.448347,100.0,2025-09-01 15:02:46.448347,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:02:46.489581,100.0,2025-09-01 15:02:46.490579,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:02:46.542439,100.0,2025-09-01 15:02:46.542439,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:02:46.585324,100.0,2025-09-01 15:02:46.587319,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:03:59.586629,1000.0,2025-09-01 15:03:59.590825,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:03:59.586629,1000.0,2025-09-01 15:03:59.593802,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:03:59.586629,1000.0,2025-09-01 15:03:59.596844,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:03:59.586629,1000.0,2025-09-01 15:03:59.598838,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:03:59.586629,1000.0,2025-09-01 15:03:59.601251,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:03:59.586629,1000.0,2025-09-01 15:03:59.602286,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:03:59.758641,500.0,2025-09-01 15:03:59.761800,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:03:59.763808,500.0,2025-09-01 15:03:59.763808,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:04:01.455818,500.0,2025-09-01 15:04:01.456905,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:04:01.475522,100.0,2025-09-01 15:04:01.475522,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:04:01.548420,100.0,2025-09-01 15:04:01.549417,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:04:01.639948,100.0,2025-09-01 15:04:01.639948,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:04:01.643437,100.0,2025-09-01 15:04:01.644438,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:04:01.657861,100.0,2025-09-01 15:04:01.657861,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:04:01.677100,100.0,2025-09-01 15:04:01.678131,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:05:40.023817,1000.0,2025-09-01 15:05:40.028038,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:05:40.023817,1000.0,2025-09-01 15:05:40.032152,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:05:40.023817,1000.0,2025-09-01 15:05:40.034237,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:05:40.023817,1000.0,2025-09-01 15:05:40.035271,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:05:40.023817,1000.0,2025-09-01 15:05:40.036303,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:05:40.023817,1000.0,2025-09-01 15:05:40.036303,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:05:40.200117,500.0,2025-09-01 15:05:40.203292,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:05:40.204402,500.0,2025-09-01 15:05:40.204402,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:05:41.872674,500.0,2025-09-01 15:05:41.873705,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:05:41.889816,100.0,2025-09-01 15:05:41.890813,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:05:41.959585,100.0,2025-09-01 15:05:41.959585,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:05:42.060889,100.0,2025-09-01 15:05:42.060889,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:05:42.064953,100.0,2025-09-01 15:05:42.064953,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:05:42.079844,100.0,2025-09-01 15:05:42.079844,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:05:42.097872,100.0,2025-09-01 15:05:42.097872,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:07:57.142874,1000.0,2025-09-01 15:07:57.143871,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:07:57.142874,1000.0,2025-09-01 15:07:57.145866,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:07:57.142874,1000.0,2025-09-01 15:07:57.146863,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:07:57.142874,1000.0,2025-09-01 15:07:57.146863,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:07:57.142874,1000.0,2025-09-01 15:07:57.147860,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:07:57.142874,1000.0,2025-09-01 15:07:57.148858,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:07:57.306716,500.0,2025-09-01 15:07:57.309709,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:07:57.310706,500.0,2025-09-01 15:07:57.311702,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:07:59.489000,500.0,2025-09-01 15:07:59.489997,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:07:59.506445,100.0,2025-09-01 15:07:59.507443,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:07:59.576981,100.0,2025-09-01 15:07:59.576981,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:07:59.631183,100.0,2025-09-01 15:07:59.631183,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:07:59.635172,100.0,2025-09-01 15:07:59.635172,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:07:59.649135,100.0,2025-09-01 15:07:59.650132,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:07:59.668084,100.0,2025-09-01 15:07:59.668084,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:10:49.127417,1000.0,2025-09-01 15:10:49.131864,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:10:49.127417,1000.0,2025-09-01 15:10:49.135364,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:10:49.127417,1000.0,2025-09-01 15:10:49.137419,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:10:49.127417,1000.0,2025-09-01 15:10:49.138458,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:10:49.127417,1000.0,2025-09-01 15:10:49.139463,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:10:49.127417,1000.0,2025-09-01 15:10:49.141537,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:10:49.287975,500.0,2025-09-01 15:10:49.289006,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:10:49.290038,500.0,2025-09-01 15:10:49.290038,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:10:51.781805,500.0,2025-09-01 15:10:51.782835,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:10:51.798491,100.0,2025-09-01 15:10:51.799521,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:10:51.867337,100.0,2025-09-01 15:10:51.868334,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:10:51.922235,100.0,2025-09-01 15:10:51.923266,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:10:51.926765,100.0,2025-09-01 15:10:51.927798,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:10:51.941532,100.0,2025-09-01 15:10:51.941532,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:10:51.959622,100.0,2025-09-01 15:10:51.960652,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:13:35.137021,1000.0,2025-09-01 15:13:35.139082,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:13:35.137021,1000.0,2025-09-01 15:13:35.140498,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:13:35.137021,1000.0,2025-09-01 15:13:35.141581,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:13:35.137021,1000.0,2025-09-01 15:13:35.141581,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:13:35.137021,1000.0,2025-09-01 15:13:35.142623,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:13:35.137021,1000.0,2025-09-01 15:13:35.143698,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:13:35.303405,500.0,2025-09-01 15:13:35.306568,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:13:35.306568,500.0,2025-09-01 15:13:35.307982,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:13:37.504390,500.0,2025-09-01 15:13:37.505387,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:13:37.526330,100.0,2025-09-01 15:13:37.527328,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:13:37.606149,100.0,2025-09-01 15:13:37.606149,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:13:37.660041,100.0,2025-09-01 15:13:37.660041,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:13:37.664030,100.0,2025-09-01 15:13:37.664030,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:13:37.678990,100.0,2025-09-01 15:13:37.678990,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:13:37.696942,100.0,2025-09-01 15:13:37.696942,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:15:08.633165,1000.0,2025-09-01 15:15:08.637373,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:15:08.633165,1000.0,2025-09-01 15:15:08.640698,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:15:08.633165,1000.0,2025-09-01 15:15:08.642743,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:15:08.633165,1000.0,2025-09-01 15:15:08.645084,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:15:08.633165,1000.0,2025-09-01 15:15:08.646123,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:15:08.633165,1000.0,2025-09-01 15:15:08.647129,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:15:08.816440,500.0,2025-09-01 15:15:08.817471,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:15:08.817471,500.0,2025-09-01 15:15:08.817471,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:15:11.562485,500.0,2025-09-01 15:15:11.565768,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:15:11.589228,100.0,2025-09-01 15:15:11.590263,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:15:11.656987,100.0,2025-09-01 15:15:11.656987,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:15:11.711242,100.0,2025-09-01 15:15:11.712272,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:15:11.715725,100.0,2025-09-01 15:15:11.716755,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:15:11.729770,100.0,2025-09-01 15:15:11.730801,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:15:11.748581,100.0,2025-09-01 15:15:11.748581,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:17:00.850301,1000.0,2025-09-01 15:17:00.852363,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:17:00.850301,1000.0,2025-09-01 15:17:00.853434,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:17:00.850301,1000.0,2025-09-01 15:17:00.854486,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:17:00.850301,1000.0,2025-09-01 15:17:00.855534,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:17:00.850301,1000.0,2025-09-01 15:17:00.856547,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:17:00.850301,1000.0,2025-09-01 15:17:00.857617,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:17:00.998966,500.0,2025-09-01 15:17:00.999963,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:17:01.000961,500.0,2025-09-01 15:17:01.000961,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:17:02.595835,500.0,2025-09-01 15:17:02.596832,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:17:02.613892,100.0,2025-09-01 15:17:02.613892,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:17:02.683441,100.0,2025-09-01 15:17:02.683441,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:17:02.739864,100.0,2025-09-01 15:17:02.740862,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:17:02.744998,100.0,2025-09-01 15:17:02.744998,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:17:02.761976,100.0,2025-09-01 15:17:02.762974,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:17:02.799351,100.0,2025-09-01 15:17:02.800348,105.0,50.0,trend_flip,trend_flip,0
N/A,RELIANCE,2025-09-01 15:18:18.272765,1000.0,2025-09-01 15:18:18.273798,1000.0,0.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:18:18.272765,1000.0,2025-09-01 15:18:18.276013,1010.0,1000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:18:18.272765,1000.0,2025-09-01 15:18:18.277085,1020.0,2000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:18:18.272765,1000.0,2025-09-01 15:18:18.277085,1030.0,3000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:18:18.272765,1000.0,2025-09-01 15:18:18.278423,1040.0,4000.0,target_profit,hard_target,0
N/A,RELIANCE,2025-09-01 15:18:18.272765,1000.0,2025-09-01 15:18:18.279529,1050.0,5000.0,target_profit,hard_target,0
N/A,TCS,2025-09-01 15:18:18.419002,500.0,2025-09-01 15:18:18.421108,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:18:18.422164,500.0,2025-09-01 15:18:18.423175,475.4124192696653,2458.7580730334707,trend_flip,trend_flip,0
N/A,TCS,2025-09-01 15:18:20.028426,500.0,2025-09-01 15:18:20.029781,475.4124192696653,-2458.7580730334707,trend_flip,trend_flip,0
N/A,SYMBOL1,2025-09-01 15:18:20.045699,100.0,2025-09-01 15:18:20.046730,102.0,20.0,ai_tsl,ai_tsl,0
N/A,SYMBOL1,2025-09-01 15:18:20.114820,100.0,2025-09-01 15:18:20.116033,110.0,100.0,eod,eod,0
N/A,SYMBOL1,2025-09-01 15:18:20.173493,100.0,2025-09-01 15:18:20.173493,97.5,-25.0,stop_loss,hard_sl,0
N/A,SYMBOL1,2025-09-01 15:18:20.178827,100.0,2025-09-01 15:18:20.178827,110.50000000000001,105.00000000000014,target_profit,hard_target,0
N/A,SYMBOL1,2025-09-01 15:18:20.222938,100.0,2025-09-01 15:18:20.223935,100.59999999999998,5.999999999999801,min_profit,min_profit,0
N/A,SYMBOL1,2025-09-01 15:18:20.250084,100.0,2025-09-01 15:18:20.250084,105.0,50.0,trend_flip,trend_flip,0
